"COMPRESSIVE_STRENGTH","CONST","C","LG_C","LG_C.x.C","BLAST","BLAST.x.C","BLAST.x.LG_C","FASH","FASH.x.C","FASH.x.LG_C","FASH.x.BLAST","W","W.x.C","W.x.LG_C","W.x.BLAST","W.x.FASH","LG_W","LG_W.x.C","LG_W.x.LG_C","LG_W.x.BLAST","LG_W.x.FASH","LG_W.x.W","PLAST","PLAST.x.C","PLAST.x.LG_C","PLAST.x.BLAST","PLAST.x.FASH","PLAST.x.W","PLAST.x.LG_W","CA","CA.x.C","CA.x.LG_C","CA.x.BLAST","CA.x.FASH","CA.x.W","CA.x.LG_W","CA.x.PLAST","LG_CA","LG_CA.x.C","LG_CA.x.LG_C","LG_CA.x.BLAST","LG_CA.x.FASH","LG_CA.x.W","LG_CA.x.LG_W","LG_CA.x.PLAST","LG_CA.x.CA","FA","FA.x.C","FA.x.LG_C","FA.x.BLAST","FA.x.FASH","FA.x.W","FA.x.LG_W","FA.x.PLAST","FA.x.CA","FA.x.LG_CA","LG_FA","LG_FA.x.C","LG_FA.x.LG_C","LG_FA.x.BLAST","LG_FA.x.FASH","LG_FA.x.W","LG_FA.x.LG_W","LG_FA.x.PLAST","LG_FA.x.CA","LG_FA.x.LG_CA","LG_FA.x.FA","AGE","AGE.x.C","AGE.x.LG_C","AGE.x.BLAST","AGE.x.FASH","AGE.x.W","AGE.x.LG_W","AGE.x.PLAST","AGE.x.CA","AGE.x.LG_CA","AGE.x.FA","AGE.x.LG_FA","LG_AGE","LG_AGE.x.C","LG_AGE.x.LG_C","LG_AGE.x.BLAST","LG_AGE.x.FASH","LG_AGE.x.W","LG_AGE.x.LG_W","LG_AGE.x.PLAST","LG_AGE.x.CA","LG_AGE.x.LG_CA","LG_AGE.x.FA","LG_AGE.x.LG_FA","LG_AGE.x.AGE"
41.15,1,380,5.94017125272043,2257.26507603376,95,36100,564.316269008441,0,0,0,0,228,86640,1354.35904562026,21660,0,5.42934562895444,2063.15133900269,32.2512428261985,515.787834750672,0,1237.89080340161,0,0,0,0,0,0,0,932,354160,5536.23960753544,88540,0,212496,5060.15012618554,0,6.8373328146856,2598.18646958053,40.6149278310775,649.546617395132,0,1558.91188174832,37.12224303112,0,6372.39418328698,594,225720,3528.46172411594,56430,0,135432,3225.03130359894,0,553608,4061.37569192325,6.38687931936265,2427.01414135781,37.9391569274726,606.753535339452,0,1456.20848481468,34.6765753152411,0,5952.57152564599,43.6692195537151,3793.80631570141,270,102600,1603.84623823452,25650,0,61560,1465.92331981770,0,251640,1846.07985996511,160380,1724.45741622792,5.59842195899838,2127.40034441938,33.255585181441,531.850086104846,0,1276.44020665163,30.3957677921304,0,5217.72926578649,38.2782741707161,3325.46264364504,35.7564454309925,1511.57392892956
52.12,1,342,5.8348107370626,1995.50527207541,38,12996,221.722808008379,0,0,0,0,228,77976,1330.33684805027,8664,0,5.42934562895444,1856.83620510242,31.6792041710473,206.315133900269,0,1237.89080340161,0,0,0,0,0,0,0,932,318744,5438.04360694234,35416,0,212496,5060.15012618554,0,6.8373328146856,2338.36782262248,39.894542919998,259.818646958053,0,1558.91188174832,37.12224303112,0,6372.39418328698,670,229140,3909.32319383194,25460,0,152760,3637.66157139947,0,624440,4581.01298583935,6.50727771238501,2225.48897763567,37.9687338652722,247.276553070630,0,1483.65931842378,35.3302598041302,0,6064.78282794283,44.4924234371623,4359.87606729796,180,61560,1050.26593267127,6840,0,41040,977.2822132118,0,167760,1230.71990664341,120600,1171.30998822930,5.19295685089021,1775.99124300445,30.299920390677,197.332360333828,0,1183.99416200297,28.1943575797298,0,4839.83578502968,35.505974281838,3479.28109009644,33.7920123771749,934.732233160238
37.43,1,427.5,6.05795428837681,2589.77545828109,47.5,20306.25,287.752828697898,0,0,0,0,228,97470,1381.21357774991,10830,0,5.42934562895444,2321.04525637802,32.8907276360044,257.893917375336,0,1237.89080340161,0,0,0,0,0,0,0,932,398430,5646.01339676719,44270,0,212496,5060.15012618554,0,6.8373328146856,2922.95977827809,41.4202496457841,324.773308697566,0,1558.91188174832,37.12224303112,0,6372.39418328698,594,253935,3598.42484729583,28215,0,135432,3225.03130359894,0,553608,4061.37569192325,6.38687931936265,2730.39090902753,38.6914229620781,303.376767669726,0,1456.20848481468,34.6765753152411,0,5952.57152564599,43.6692195537151,3793.80631570141,28,11970,169.622720074551,1330,0,6384,152.021677610724,0,26096,191.445318811197,16632,178.832620942154,3.3322045101752,1424.51742809990,20.1863426021644,158.279714233322,0,759.742628319946,18.091689992102,0,3105.61460348329,22.7833912426642,1979.32947904407,21.2823880739249,93.3017262849056
38.6,1,475,6.16331480403464,2927.57453191645,0,0,0,0,0,0,0,228,108300,1405.23577531990,0,0,5.42934562895444,2578.93917375336,33.4627662911557,0,0,1237.89080340161,0,0,0,0,0,0,0,932,442700,5744.20939736029,0,0,212496,5060.15012618554,0,6.8373328146856,3247.73308697566,42.1406345568636,0,0,1558.91188174832,37.12224303112,0,6372.39418328698,594,282150,3661.00899359658,0,0,135432,3225.03130359894,0,553608,4061.37569192325,6.38687931936265,3033.76767669726,39.3643478606105,0,0,1456.20848481468,34.6765753152411,0,5952.57152564599,43.6692195537151,3793.80631570141,7,3325,43.1432036282425,0,0,1596,38.0054194026811,0,6524,47.8613297027992,4158,44.7081552355385,1.94591014905531,924.307320801272,11.9932568289938,0,0,443.667513984611,10.5650187621115,0,1813.58825891955,13.3048353165656,1155.87062853885,12.4282932883392,13.6213710433872
55.26,1,304,5.71702770140622,1737.97642122749,76,23104,434.494105306873,0,0,0,0,228,69312,1303.48231592062,17328,0,5.42934562895444,1650.52107120215,31.0397193612413,412.630267800537,0,1237.89080340161,0,0,0,0,0,0,0,932,283328,5328.2698177106,70832,0,212496,5060.15012618554,0,6.8373328146856,2078.54917566442,39.0892211052913,519.637293916106,0,1558.91188174832,37.12224303112,0,6372.39418328698,670,203680,3830.40855994217,50920,0,152760,3637.66157139947,0,624440,4581.01298583935,6.50727771238501,1978.21242456504,37.2022869424484,494.553106141261,0,1483.65931842378,35.3302598041302,0,6064.78282794283,44.4924234371623,4359.87606729796,365,110960,2086.71511101327,27740,0,83220,1981.71115456837,0,340180,2495.62647736024,244550,2375.15636502053,5.89989735358249,1793.56879548908,33.7298766058843,448.392198872269,0,1345.17659661681,32.0325819079530,0,5498.70433353888,40.3395617789263,3952.93122690027,38.3922705543266,2153.46253405761
52.91,1,266,5.5834963087817,1485.21001813593,114,30324,636.518579201114,0,0,0,0,228,60648,1273.03715840223,25992,0,5.42934562895444,1444.20593730188,30.3147312783672,618.945401700806,0,1237.89080340161,0,0,0,0,0,0,0,932,247912,5203.81855978454,106248,0,212496,5060.15012618554,0,6.8373328146856,1818.73052870637,38.1762225327090,779.455940874158,0,1558.91188174832,37.12224303112,0,6372.39418328698,670,178220,3740.94252688374,76380,0,152760,3637.66157139947,0,624440,4581.01298583935,6.50727771238501,1730.93587149441,36.3333610873191,741.829659211891,0,1483.65931842378,35.3302598041302,0,6064.78282794283,44.4924234371623,4359.87606729796,365,97090,2037.97615270532,41610,0,83220,1981.71115456837,0,340180,2495.62647736024,244550,2375.15636502053,5.89989735358249,1569.37269605294,32.9420550959188,672.588298308404,0,1345.17659661681,32.0325819079530,0,5498.70433353888,40.3395617789263,3952.93122690027,38.3922705543266,2153.46253405761
41.72,1,198.6,5.29129275161107,1050.85074046996,132.4,26294.64,700.567160313306,0,0,0,0,192,38131.2,1015.92820830933,25420.8,0,5.25749537202778,1044.13858088472,27.8189471536393,696.092387256478,0,1009.43911142933,0,0,0,0,0,0,0,978.4,194310.24,5177.00082817627,129540.16,0,187852.8,5143.93347199198,0,6.88591858437296,1367.54343085647,36.4354110936766,911.69562057098,0,1322.09636819961,36.2026850895009,0,6737.1827429505,825.5,163944.3,4367.96216645494,109296.2,0,158496,4340.06242960893,0,807669.2,5684.32579139988,6.71598926336018,1333.79546770333,35.5362653091155,889.196978468888,0,1289.46993856515,35.3092824707044,0,6570.9238952716,46.2457552810211,5544.04913690383,180,35748,952.432695289993,23832,0,34560,946.349166965,0,176112,1239.46534518713,148590,1208.87806740483,5.19295685089021,1031.32123058680,27.4774549445444,687.547487057864,0,997.04771537092,27.3019466106952,0,5080.78898291098,35.7582780873918,4286.78588040987,34.8758424556713,934.732233160238
42.13,1,475,6.16331480403464,2927.57453191645,0,0,0,0,0,0,0,228,108300,1405.23577531990,0,0,5.42934562895444,2578.93917375336,33.4627662911557,0,0,1237.89080340161,0,0,0,0,0,0,0,932,442700,5744.20939736029,0,0,212496,5060.15012618554,0,6.8373328146856,3247.73308697566,42.1406345568636,0,0,1558.91188174832,37.12224303112,0,6372.39418328698,594,282150,3661.00899359658,0,0,135432,3225.03130359894,0,553608,4061.37569192325,6.38687931936265,3033.76767669726,39.3643478606105,0,0,1456.20848481468,34.6765753152411,0,5952.57152564599,43.6692195537151,3793.80631570141,270,128250,1664.09499708935,0,0,61560,1465.92331981770,0,251640,1846.07985996511,160380,1724.45741622792,5.59842195899838,2659.25043052423,34.5048369391273,0,0,1276.44020665163,30.3957677921304,0,5217.72926578649,38.2782741707161,3325.46264364504,35.7564454309925,1511.57392892956
53.69,1,190,5.24702407216049,996.934573710493,190,36100,996.934573710493,0,0,0,0,228,43320,1196.32148845259,43320,0,5.42934562895444,1031.57566950134,28.4879072112033,1031.57566950134,0,1237.89080340161,0,0,0,0,0,0,0,932,177080,4890.22643525358,177080,0,212496,5060.15012618554,0,6.8373328146856,1299.09323479026,35.8756498680282,1299.09323479026,0,1558.91188174832,37.12224303112,0,6372.39418328698,670,127300,3515.50612834753,127300,0,152760,3637.66157139947,0,624440,4581.01298583935,6.50727771238501,1236.38276535315,34.1438428011176,1236.38276535315,0,1483.65931842378,35.3302598041302,0,6064.78282794283,44.4924234371623,4359.87606729796,365,69350,1915.16378633858,69350,0,83220,1981.71115456837,0,340180,2495.62647736024,244550,2375.15636502053,5.89989735358249,1120.98049718067,30.9569034375233,1120.98049718067,0,1345.17659661681,32.0325819079530,0,5498.70433353888,40.3395617789263,3952.93122690027,38.3922705543266,2153.46253405761
38.41,1,237.5,5.4701676234747,1299.16481057524,237.5,56406.25,1299.16481057524,0,0,0,0,228,54150,1247.19821815223,54150,0,5.42934562895444,1289.46958687668,29.6994306761605,1289.46958687668,0,1237.89080340161,0,0,0,0,0,0,0,932,221350,5098.19622507842,221350,0,212496,5060.15012618554,0,6.8373328146856,1623.86654348783,37.4013565938143,1623.86654348783,0,1558.91188174832,37.12224303112,0,6372.39418328698,594,141075,3249.27956834397,141075,0,135432,3225.03130359894,0,553608,4061.37569192325,6.38687931936265,1516.88383834863,34.9373004678177,1516.88383834863,0,1456.20848481468,34.6765753152411,0,5952.57152564599,43.6692195537151,3793.80631570141,270,64125,1476.94525833817,64125,0,61560,1465.92331981770,0,251640,1846.07985996511,160380,1724.45741622792,5.59842195899838,1329.62521526212,30.6243065426627,1329.62521526212,0,1276.44020665163,30.3957677921304,0,5217.72926578649,38.2782741707161,3325.46264364504,35.7564454309925,1511.57392892956
30.08,1,237.5,5.4701676234747,1299.16481057524,237.5,56406.25,1299.16481057524,0,0,0,0,228,54150,1247.19821815223,54150,0,5.42934562895444,1289.46958687668,29.6994306761605,1289.46958687668,0,1237.89080340161,0,0,0,0,0,0,0,932,221350,5098.19622507842,221350,0,212496,5060.15012618554,0,6.8373328146856,1623.86654348783,37.4013565938143,1623.86654348783,0,1558.91188174832,37.12224303112,0,6372.39418328698,594,141075,3249.27956834397,141075,0,135432,3225.03130359894,0,553608,4061.37569192325,6.38687931936265,1516.88383834863,34.9373004678177,1516.88383834863,0,1456.20848481468,34.6765753152411,0,5952.57152564599,43.6692195537151,3793.80631570141,28,6650,153.164693457292,6650,0,6384,152.021677610724,0,26096,191.445318811197,16632,178.832620942154,3.3322045101752,791.39857116661,18.2277172263568,791.39857116661,0,759.742628319946,18.091689992102,0,3105.61460348329,22.7833912426642,1979.32947904407,21.2823880739249,93.3017262849056
37.72,1,332.5,5.80663986009591,1930.70775348189,142.5,47381.25,827.446180063667,0,0,0,0,228,75810,1323.91388810187,32490,0,5.42934562895444,1805.25742162735,31.5262547433243,773.681752126008,0,1237.89080340161,0,0,0,0,0,0,0,932,309890,5411.78834960939,132810,0,212496,5060.15012618554,0,6.8373328146856,2273.41316088296,39.7019292584952,974.319926092698,0,1558.91188174832,37.12224303112,0,6372.39418328698,594,197505,3449.14407689697,84645,0,135432,3225.03130359894,0,553608,4061.37569192325,6.38687931936265,2123.63737368808,37.0863080374334,910.130303009178,0,1456.20848481468,34.6765753152411,0,5952.57152564599,43.6692195537151,3793.80631570141,90,29925,522.597587408632,12825,0,20520,488.6411066059,0,83880,615.359953321704,53460,574.819138742638,4.49980967033027,1496.18671538481,26.1287741945848,641.222878022063,0,1025.95660483530,24.4310219647346,0,4193.82261274781,30.7666963187887,2672.88694417618,28.7397413245005,404.982870329724
42.23,1,475,6.16331480403464,2927.57453191645,0,0,0,0,0,0,0,228,108300,1405.23577531990,0,0,5.42934562895444,2578.93917375336,33.4627662911557,0,0,1237.89080340161,0,0,0,0,0,0,0,932,442700,5744.20939736029,0,0,212496,5060.15012618554,0,6.8373328146856,3247.73308697566,42.1406345568636,0,0,1558.91188174832,37.12224303112,0,6372.39418328698,594,282150,3661.00899359658,0,0,135432,3225.03130359894,0,553608,4061.37569192325,6.38687931936265,3033.76767669726,39.3643478606105,0,0,1456.20848481468,34.6765753152411,0,5952.57152564599,43.6692195537151,3793.80631570141,90,42750,554.698332363118,0,0,20520,488.6411066059,0,83880,615.359953321704,53460,574.819138742638,4.49980967033027,2137.40959340688,27.7337435564848,0,0,1025.95660483530,24.4310219647346,0,4193.82261274781,30.7666963187887,2672.88694417618,28.7397413245005,404.982870329724
36.25,1,237.5,5.4701676234747,1299.16481057524,237.5,56406.25,1299.16481057524,0,0,0,0,228,54150,1247.19821815223,54150,0,5.42934562895444,1289.46958687668,29.6994306761605,1289.46958687668,0,1237.89080340161,0,0,0,0,0,0,0,932,221350,5098.19622507842,221350,0,212496,5060.15012618554,0,6.8373328146856,1623.86654348783,37.4013565938143,1623.86654348783,0,1558.91188174832,37.12224303112,0,6372.39418328698,594,141075,3249.27956834397,141075,0,135432,3225.03130359894,0,553608,4061.37569192325,6.38687931936265,1516.88383834863,34.9373004678177,1516.88383834863,0,1456.20848481468,34.6765753152411,0,5952.57152564599,43.6692195537151,3793.80631570141,180,42750,984.630172225446,42750,0,41040,977.2822132118,0,167760,1230.71990664341,106920,1149.63827748528,5.19295685089021,1233.32725208643,28.4063444358408,1233.32725208643,0,1183.99416200297,28.1943575797298,0,4839.83578502968,35.505974281838,3084.61636942878,33.1667887172933,934.732233160238
50.46,1,342,5.8348107370626,1995.50527207541,38,12996,221.722808008379,0,0,0,0,228,77976,1330.33684805027,8664,0,5.42934562895444,1856.83620510242,31.6792041710473,206.315133900269,0,1237.89080340161,0,0,0,0,0,0,0,932,318744,5438.04360694234,35416,0,212496,5060.15012618554,0,6.8373328146856,2338.36782262248,39.894542919998,259.818646958053,0,1558.91188174832,37.12224303112,0,6372.39418328698,670,229140,3909.32319383194,25460,0,152760,3637.66157139947,0,624440,4581.01298583935,6.50727771238501,2225.48897763567,37.9687338652722,247.276553070630,0,1483.65931842378,35.3302598041302,0,6064.78282794283,44.4924234371623,4359.87606729796,90,30780,525.132966335634,3420,0,20520,488.6411066059,0,83880,615.359953321704,60300,585.654994114651,4.49980967033027,1538.93490725295,26.2555377791812,170.992767472550,0,1025.95660483530,24.4310219647346,0,4193.82261274781,30.7666963187887,3014.87247912128,29.2815111777147,404.982870329724
43.7,1,427.5,6.05795428837681,2589.77545828109,47.5,20306.25,287.752828697898,0,0,0,0,228,97470,1381.21357774991,10830,0,5.42934562895444,2321.04525637802,32.8907276360044,257.893917375336,0,1237.89080340161,0,0,0,0,0,0,0,932,398430,5646.01339676719,44270,0,212496,5060.15012618554,0,6.8373328146856,2922.95977827809,41.4202496457841,324.773308697566,0,1558.91188174832,37.12224303112,0,6372.39418328698,594,253935,3598.42484729583,28215,0,135432,3225.03130359894,0,553608,4061.37569192325,6.38687931936265,2730.39090902753,38.6914229620781,303.376767669726,0,1456.20848481468,34.6765753152411,0,5952.57152564599,43.6692195537151,3793.80631570141,365,156037.5,2211.15331525754,17337.5,0,83220,1981.71115456837,0,340180,2495.62647736024,216810,2331.21095156737,5.89989735358249,2522.20611865651,35.7413084741180,280.245124295168,0,1345.17659661681,32.0325819079530,0,5498.70433353888,40.3395617789263,3504.539028028,37.6819323939584,2153.46253405761
39,1,237.5,5.4701676234747,1299.16481057524,237.5,56406.25,1299.16481057524,0,0,0,0,228,54150,1247.19821815223,54150,0,5.42934562895444,1289.46958687668,29.6994306761605,1289.46958687668,0,1237.89080340161,0,0,0,0,0,0,0,932,221350,5098.19622507842,221350,0,212496,5060.15012618554,0,6.8373328146856,1623.86654348783,37.4013565938143,1623.86654348783,0,1558.91188174832,37.12224303112,0,6372.39418328698,594,141075,3249.27956834397,141075,0,135432,3225.03130359894,0,553608,4061.37569192325,6.38687931936265,1516.88383834863,34.9373004678177,1516.88383834863,0,1456.20848481468,34.6765753152411,0,5952.57152564599,43.6692195537151,3793.80631570141,365,86687.5,1996.61118256827,86687.5,0,83220,1981.71115456837,0,340180,2495.62647736024,216810,2331.21095156737,5.89989735358249,1401.22562147584,32.273427485391,1401.22562147584,0,1345.17659661681,32.0325819079530,0,5498.70433353888,40.3395617789263,3504.539028028,37.6819323939584,2153.46253405761
53.1,1,380,5.94017125272043,2257.26507603376,0,0,0,0,0,0,0,228,86640,1354.35904562026,0,0,5.42934562895444,2063.15133900269,32.2512428261985,0,0,1237.89080340161,0,0,0,0,0,0,0,932,354160,5536.23960753544,0,0,212496,5060.15012618554,0,6.8373328146856,2598.18646958053,40.6149278310775,0,0,1558.91188174832,37.12224303112,0,6372.39418328698,670,254600,3979.91473932269,0,0,152760,3637.66157139947,0,624440,4581.01298583935,6.50727771238501,2472.76553070630,38.6543440005778,0,0,1483.65931842378,35.3302598041302,0,6064.78282794283,44.4924234371623,4359.87606729796,180,68400,1069.23082548968,0,0,41040,977.2822132118,0,167760,1230.71990664341,120600,1171.30998822930,5.19295685089021,1973.32360333828,30.8470530022756,0,0,1183.99416200297,28.1943575797298,0,4839.83578502968,35.505974281838,3479.28109009644,33.7920123771749,934.732233160238
41.54,1,427.5,6.05795428837681,2589.77545828109,47.5,20306.25,287.752828697898,0,0,0,0,228,97470,1381.21357774991,10830,0,5.42934562895444,2321.04525637802,32.8907276360044,257.893917375336,0,1237.89080340161,0,0,0,0,0,0,0,932,398430,5646.01339676719,44270,0,212496,5060.15012618554,0,6.8373328146856,2922.95977827809,41.4202496457841,324.773308697566,0,1558.91188174832,37.12224303112,0,6372.39418328698,594,253935,3598.42484729583,28215,0,135432,3225.03130359894,0,553608,4061.37569192325,6.38687931936265,2730.39090902753,38.6914229620781,303.376767669726,0,1456.20848481468,34.6765753152411,0,5952.57152564599,43.6692195537151,3793.80631570141,90,38475,545.215885953913,4275,0,20520,488.6411066059,0,83880,615.359953321704,53460,574.819138742638,4.49980967033027,1923.66863406619,27.2596412892567,213.740959340688,0,1025.95660483530,24.4310219647346,0,4193.82261274781,30.7666963187887,2672.88694417618,28.7397413245005,404.982870329724
35.08,1,427.5,6.05795428837681,2589.77545828109,47.5,20306.25,287.752828697898,0,0,0,0,228,97470,1381.21357774991,10830,0,5.42934562895444,2321.04525637802,32.8907276360044,257.893917375336,0,1237.89080340161,0,0,0,0,0,0,0,932,398430,5646.01339676719,44270,0,212496,5060.15012618554,0,6.8373328146856,2922.95977827809,41.4202496457841,324.773308697566,0,1558.91188174832,37.12224303112,0,6372.39418328698,594,253935,3598.42484729583,28215,0,135432,3225.03130359894,0,553608,4061.37569192325,6.38687931936265,2730.39090902753,38.6914229620781,303.376767669726,0,1456.20848481468,34.6765753152411,0,5952.57152564599,43.6692195537151,3793.80631570141,7,2992.5,42.4056800186377,332.5,0,1596,38.0054194026811,0,6524,47.8613297027992,4158,44.7081552355385,1.94591014905531,831.876588721145,11.7882347322656,92.4307320801272,0,443.667513984611,10.5650187621115,0,1813.58825891955,13.3048353165656,1155.87062853885,12.4282932883392,13.6213710433872
15.05,1,349,5.85507192220243,2043.42010084865,0,0,0,0,0,0,0,192,67008,1124.17380906287,0,0,5.25749537202778,1834.86588483770,30.7830135338691,0,0,1009.43911142933,0,0,0,0,0,0,0,1047,365403,6130.26030254594,0,0,201024,5504.59765451309,0,6.95368421087054,2426.83578959382,40.7143211789305,0,0,1335.10736848714,36.5589625571945,0,7280.50736878145,806.9,281608.1,4724.45753402514,0,0,154924.8,4242.27301568922,0,844824.3,5610.92778975144,6.69319974485446,2335.92671095421,39.1891658957898,0,0,1285.09435101206,35.1894666826298,0,7007.78013286262,46.5423973859972,5400.74287412306,3,1047,17.5652157666073,0,0,576,15.7724861160833,0,3141,20.8610526326116,2420.7,20.0795992345634,1.09861228866811,383.415688745170,6.4324539647672,0,0,210.933559424277,5.77594902332544,0,1150.24706623551,7.63940292557978,886.470255726298,7.35323149020737,3.29583686600433
40.76,1,380,5.94017125272043,2257.26507603376,95,36100,564.316269008441,0,0,0,0,228,86640,1354.35904562026,21660,0,5.42934562895444,2063.15133900269,32.2512428261985,515.787834750672,0,1237.89080340161,0,0,0,0,0,0,0,932,354160,5536.23960753544,88540,0,212496,5060.15012618554,0,6.8373328146856,2598.18646958053,40.6149278310775,649.546617395132,0,1558.91188174832,37.12224303112,0,6372.39418328698,594,225720,3528.46172411594,56430,0,135432,3225.03130359894,0,553608,4061.37569192325,6.38687931936265,2427.01414135781,37.9391569274726,606.753535339452,0,1456.20848481468,34.6765753152411,0,5952.57152564599,43.6692195537151,3793.80631570141,180,68400,1069.23082548968,17100,0,41040,977.2822132118,0,167760,1230.71990664341,106920,1149.63827748528,5.19295685089021,1973.32360333828,30.8470530022756,493.33090083457,0,1183.99416200297,28.1943575797298,0,4839.83578502968,35.505974281838,3084.61636942878,33.1667887172933,934.732233160238
